Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
perf::PERF_COUNT_HW_CACHE_LL:WRITE:ACCESS,"499,3176704,3170699,3166006,6362776,18921454,495,557","539,3041408,3041564,427,6081668,9119567,32707140,26155844","465,3053781,6328490,3045142,3051584,12190104,3273204,29464228","1516,3110,1602,2014,8826464,35302040,37809040,31293004","1974,15180592,19595784,19613172,19593752,37252556,55480852,37822680","1347,1343,15221331,19740920,24025414,17650236,17806088,78060224"
perf::PERF_COUNT_HW_CACHE_LL:WRITE:MISS,"9,2,3169847,4,7,12597624,24292456,42445064","0,3041618,0,3040987,3036358,21285124,6543771,22881850","0,3048744,1,2,4,1,32738828,26177070","1157,474,4413698,8824020,28403268,41646280,35605916,26825392","0,0,0,24020828,0,26473308,26762524,64738296","0,15242392,19640292,1,15235643,41698484,8873218,35689884"
perf::PERF_COUNT_HW_CACHE_DTLB:READ:ACCESS,"19356090,22719956,22941140,29444636,26530470,46297944,38413272,30022448","19371094,22600532,25824908,24114716,20197900,33310298,46523328,60585068","19401100,20719096,25863946,26080134,27401676,42467220,42014520,41178824","96716064,97016112,97316160,103120952,112184336,126833256,137582544,157140848","96731096,102544152,107225824,111919640,106696456,135628064,137778336,146787168","96761096,102614616,107292400,111970224,107885808,135685104,142276832,124685504"
perf::PERF_COUNT_HW_CACHE_DTLB:READ:MISS,"3,3173996,13,3170788,8,18883092,24945058,32701734","4,3037746,6079705,3040733,3040024,27353772,35981848,0","10,38,11,6093053,6106179,12197198,6547710,9823627","5,49,19643416,15193342,15172150,4412332,51034072,66808256","12,15185963,85,15192386,4412421,17652114,55604104,22300828","5,15225578,19639394,19645616,24043160,32880634,44398172,17824260"
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:ACCESS,"15218886,15218886,15218971,18391008,21561294,21525604,34937704,18486916","15226898,18272848,15226960,22832518,25866552,24341556,39882800,56178104","15242898,18289910,15242950,19816706,24416700,29028464,49768868,54542344","76058880,83674464,76058960,83673520,83668144,89298064,132789936,116223272","76066896,76066872,76066976,92487872,80478880,114533288,107287584,141996336","76082896,76082864,83700328,83689824,89320016,105758576,102749912,102862344"
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:MISS,"0,3031276,3171166,3173281,6356390,22101216,12143495,29384970","543,0,3038541,0,3060012,15231842,32697196,8","0,0,3050848,3050757,9152728,12200402,19649386,26190698","170,15174766,15183760,15261565,8825137,8825309,17755512,55776844","2973,158,15181486,15188184,8825581,46078396,37753980,51166172","165,15222979,4411976,19728658,19650484,22063218,37778764,49049216"
CYCLE_ACTIVITY:CYCLES_L1D_MISS,"11446,3043138,3228075,6250063,25733,22109036,30415908,49020256","126819,3098348,6126885,9191106,9201050,24387864,36091320,3381400","164433,3209675,6254075,6251533,12355665,12395629,29679962,49350120","53865,15281061,19652952,24145638,105660,46190464,40126056,35801832","688978,246402,296134,4711634,28681588,13593331,73787168,71855000","851920,15956464,5235891,14079827,20380328,31752572,40843228,65486028"
CYCLE_ACTIVITY:CYCLES_L2_MISS,"3552,3035478,3185337,9120757,12167456,18867532,30403558,26169364","4205,6048,3043922,6091433,12203889,24346824,32708230,29449946","5224,3057660,6112852,9139435,12215448,24413160,42641252,19699392","35269,15208902,4458621,24113548,37432,24076550,55961,49192096","17164,15191712,4430985,4434231,4435375,30925508,26790494,46776728","19434,13151,19653354,24060224,28484922,26515988,60093460,60281772"
CYCLE_ACTIVITY:CYCLES_L3_MISS,"1942,2372,5785,9112313,6075463,18909372,12147211,22854818","807,2276,6077995,9129640,12192819,18251680,26144934,29390276","1664,1491,903,9137686,3050262,21333640,29460262,35997804","6832,8626,15225573,19679694,28436932,46058344,64366132,78203096","0,4412152,19593402,13235420,28427472,30891748,59872728,53554692","22,0,15222578,15215440,24042720,35302104,46712448,46837544"
CYCLE_ACTIVITY:STALLS_L1D_MISS,"3424,5138,3063447,9125651,3048150,6341575,27346960,42494684","17453,3061085,6090996,6104498,9165142,18288428,26183312,26191454","47912,3097524,6149809,6130943,9215838,12273840,22974152,39319600","32542,15209576,15219453,19680892,19631564,46111468,59970284,44852356","84160,15256771,15262646,24094084,4504147,50602520,55760728,42471096","254544,15446610,19862366,19858638,24276118,41960848,49303532,55986144"
