Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
perf::PERF_COUNT_HW_CACHE_LL:READ:MISS,"61058,27347,17387,11277,45448974,78972000,44911341,8077","165550,76352,38118,39590,29946,44272142,44368600,89674326","384317,198364,131001,98042,82160,88562590,132958641,266950304","154278,293343,97324,69618,46703212,44236750,35024,267591497","834189,343536,44338908,165284,131970,500457177,85327,76683","1858668,1012735,626159,3459724524,396375,44596820,1975187272,224301882"
perf::PERF_COUNT_HW_CACHE_LL:WRITE:ACCESS,"155565,112383,91089,47987307,65350,44502120,98088044,226457268","381746,263460,154559,44881452,156862,44583131,184899579,44788938","825836,542384,433654,373136,341460,180081,376091947,177654697","472205,686252,515879,346003,304894,235879,89205113,314563540","1971586,1257639,656179,1028034821,45415724,89159286,135445303,90506177","4045156,2063596,1596817,1590457,1356290,1884614840,1840839923,45242835"
perf::PERF_COUNT_HW_CACHE_LL:WRITE:MISS,"7297,15741,13121,9430,8431,6320,97697632,222584017","9850,46478,33114,27167,25834,133143662,15387,16821","12348,155728,112713,90979,72206,44339439,88875931,133252126","15630,7465,13014,10400,49849599,192364106,6629,229909278","10106,45836,34137,26746,24937,18060,46666031,88926184","12182,236282,118031,115735,74263,48729565,50252981,133642261"
perf::PERF_COUNT_HW_CACHE_DTLB:READ:ACCESS,"222896107,117041143,77208927,60406855,49588508,34238307,35723936,260050615","855115805,434185947,286827397,223616729,182081422,159423721,469030435,389872213","3347935979,1684353114,1123231550,847589006,734177266,440244739,529981868,668104172","583706057,1114143060,383409446,342209709,243043054,209606864,294888834,163243386","4274275453,2168968835,1431221015,1114097847,905311365,565489129,933827502,745875461","16734545052,8417870090,5611948619,4276889705,2823746733,2189558632,3594677015,2322887509"
perf::PERF_COUNT_HW_CACHE_DTLB:READ:MISS,"1515,105719,44260973,96970,143247,212008149,187122195,133329641","2110,196125,68818,54214,43905,246881620,44435784,141883818","3165,261702,203,315,46146594,133305166,137092670,413112","389223,1768130,371164,45198795,469829,44973154,173118,187324010","1039,204406,380870,44680501,46133288,138918306,97861680,45965280","2385491,1185,4603138701,44248552,44565168,46477125,89262252,322208129"
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:ACCESS,"3658468,1876468,45375312,48963035,142919460,133620539,490985,475034","9420241,4809029,3193488,2413432,1966111,45599072,98777907,178934522","27394150,14004150,9344587,51400227,94072813,3685980,181796253,137021366","9235604,18140034,6123737,48995021,48561711,142212353,2363481,137675351","46523200,23471060,15586737,100430241,9599724,94584204,95232107,229307277","134700496,67842566,45272609,33850450,27466722,150835920,246205847,17072802"
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:MISS,"683,399,584,262,89083104,225792125,88792269,312620668","591,638,499,448,148,88735899,384,88971630","887,173,234,376,44799310,125,607424712,178176926","96,213,124,128,57,160,142417613,497471924","214,315,88,981167523,44128138,135,88693458,267","373,273,231,44586865,215,178101924,268342471,139649893"
CYCLE_ACTIVITY:CYCLES_L1D_MISS,"24534693,10917816,7316145,5560484,5274180,47939904,77958771,184548474","62670094,29528435,17148540,194246939,14213985,52887299,291088404,462505639","184405563,75810322,110679315,43854103,50860683,36074347,162557366,334968703","52981860,123597329,388361826,26763280,25247518,237168331,110271041,198447275","299626555,136864853,76803727,66450665,111410226,498635338,175373775,1175413188","835382154,420714735,283913029,294673451,275745187,239416361,169525879,311848938"
CYCLE_ACTIVITY:CYCLES_L2_MISS,"11577019,4437517,2967320,92999789,1893904,1166595,54546169,45990374","27691621,11910644,7117579,5409826,5242412,95511410,135659773,180663040","61558413,28044833,22007330,58206817,13942771,9309280,552667840,95955098","23589769,54293822,338087967,11235929,9328677,6041782,151477414,456128378","135903118,57633821,33781807,24517540,25076685,58774982,58817101,372698856","289595498,145403237,94640149,70723287,102263173,2025329644,1896089163,208230789"
CYCLE_ACTIVITY:CYCLES_L3_MISS,"7907022,3608320,2447244,1697323,1519029,746490,550834377,118884431","21502127,9285106,5171483,4314013,49431659,135516173,308286948,135170388","46791819,22293465,15247039,706402588,628775835,99109519,56584996,363767237","19462794,43750127,338933096,100081917,7693041,53828634,4181119,48645380","103711602,46014383,27588054,64892816,62461385,676946352,108428843,143118771","221363497,111966060,69076126,3459841673,88692580,209392410,115172495,2040961717"
