Event Name
perf::PERF_COUNT_HW_CPU_CYCLES,470340895
perf::PERF_COUNT_HW_INSTRUCTIONS,1599179387
perf::PERF_COUNT_HW_BRANCH_INSTRUCTIONS,498960630
perf::PERF_COUNT_HW_BRANCH_MISSES,301637
perf::PERF_COUNT_HW_BUS_CYCLES,7317569
perf::PERF_COUNT_HW_REF_CPU_CYCLES,428318558
perf::PERF_COUNT_SW_PAGE_FAULTS,105415
perf::PERF_COUNT_SW_CONTEXT_SWITCHES,205413
perf::PERF_COUNT_SW_CPU_MIGRATIONS,70055
perf::PERF_COUNT_HW_CACHE_L1D:READ:ACCESS,562337852
perf::PERF_COUNT_HW_CACHE_L1D:READ:MISS,97130187
perf::PERF_COUNT_HW_CACHE_L1D:WRITE:ACCESS,6233136
perf::PERF_COUNT_HW_CACHE_L1I:READ:MISS,288144
perf::PERF_COUNT_HW_CACHE_LL:READ:ACCESS,489166
perf::PERF_COUNT_HW_CACHE_LL:READ:MISS,404509
perf::PERF_COUNT_HW_CACHE_LL:WRITE:ACCESS,621991
perf::PERF_COUNT_HW_CACHE_LL:WRITE:MISS,121075
perf::PERF_COUNT_HW_CACHE_DTLB:READ:ACCESS,562426859
perf::PERF_COUNT_HW_CACHE_DTLB:READ:MISS,293740
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:ACCESS,6366328
perf::PERF_COUNT_HW_CACHE_DTLB:WRITE:MISS,227956
CYCLE_ACTIVITY:CYCLES_L1D_MISS,490019039
CYCLE_ACTIVITY:CYCLES_L2_MISS,13297371
CYCLE_ACTIVITY:CYCLES_L3_MISS,498807032
CYCLE_ACTIVITY:STALLS_L1D_MISS,20960084
CYCLE_ACTIVITY:STALLS_L2_MISS,22503264
CYCLE_ACTIVITY:STALLS_L3_MISS,17227722
RESOURCE_STALLS,70002231
L2_RQSTS:ALL_DEMAND_DATA_RD,3457986
L2_RQSTS:DEMAND_DATA_RD_HIT,926394060
L2_RQSTS:DEMAND_DATA_RD_MISS,289657
L2_RQSTS:ALL_RFO,1345820
L2_RQSTS:RFO_HIT,961142
L2_RQSTS:RFO_MISS,942390
L2_RQSTS:ALL_CODE_RD,44787
L2_RQSTS:CODE_RD_HIT,3196
L2_RQSTS:CODE_RD_MISS,45104
L2_RQSTS:ALL_PF,131182788
L2_RQSTS:PF_HIT,928790001
L2_RQSTS:PF_MISS,9846365
L2_RQSTS:ALL_DEMAND_REFERENCES,3017919
L2_RQSTS:ALL_DEMAND_MISS,933931
L2_RQSTS:REFERENCES,162476908
L2_RQSTS:MISS,41172785
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,930302924
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,933064309
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,499841935
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,6585834
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,1529140
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,6628964
RUNTIME,0.2873
