Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
L2_RQSTS:DEMAND_DATA_RD_HIT,"23,22,32,34,14740,46624,120666,698478400","25,24,34,47,11171,52412,483368672,741","28,18,28,3239,22856,28566,747112192,670255168","27,2447,16182,11311,54,120,24745,100717","32,19,11600,33,41,16124,439622016,263691840","28,18,1548,32,60,74419,878909760,252803568"
L2_RQSTS:DEMAND_DATA_RD_MISS,"5,18,20,44,41,124,152,124","1,15,23,42,41,63,94,192","5,12,25,42,68,92,171,241","2,18,26,46,63,117,158,169","2,17,26,40,48,84,157,160","6,17,23,47,51,127,150,177"
L2_RQSTS:ALL_RFO,"4,18,30,53,52,127,160,354","17,22,32,39,65,110,177,219","6,14,24,34,49,109,165,316","6,19,24,51,55,104,166,213","19,20,27,42,55,100,225,321","5,17,24,34,47,106,231,328"
L2_RQSTS:RFO_HIT,"3,4,13,15,15,35,85,189","6,5,8,10,15,60,90,204","5,9,3,9,9,54,71,213","4,6,3,15,11,35,75,214","7,6,7,11,10,33,142,200","3,5,7,5,8,27,118,190"
L2_RQSTS:RFO_MISS,"0,10,9276,9143,29197,82099,73395,411395232","0,15,21,8354,25690,25684,703148992,480817696","0,12,22,3455,18853,39222,36363,782085248","1,13,20,2408,4551,44048,133241,384507136","2,12,20,8416,31,75677,832919552,87875800","1,11,18,31,36,74,790910208,713547712"
L2_RQSTS:ALL_CODE_RD,"231,356,453,571,689,1216,1134,2281","246,324,420,558,714,842,1761,2454","314,338,470,638,584,858,1743,2658","278,306,443,623,736,1166,1214,2187","279,303,507,625,724,1126,1762,2189","271,328,522,560,715,1171,1533,2136"
L2_RQSTS:CODE_RD_HIT,"184,233,299,426,469,736,701,1525","178,213,257,318,408,500,1515,1684","208,208,312,377,408,542,731,1772","227,218,281,345,351,765,809,1653","208,218,297,413,417,658,1285,1775","199,231,308,352,464,723,1293,1795"
L2_RQSTS:CODE_RD_MISS,"75,109,128,190,297,413,367,317","67,136,133,223,220,269,366,372","39,137,180,260,211,302,354,452","62,97,150,261,322,452,524,497","100,97,175,221,325,434,478,471","108,104,163,185,279,409,385,403"
L2_RQSTS:ALL_PF,"5,6,7789,18068,3037,82356,526903616,29521","3,15428,0,46140,11558,59213,348701728,346091168","2,2,2,12282,15840,45850,116754,298347104","13,0,9212,23,14567,5055,74289,783757248","3,2,2,48,23169,86609,183,655020672","4,2,13563,1,26635,88910,82967,786277056"
L2_RQSTS:PF_HIT,"2,2280,1,21,32,32902,102043376,462878464","6,2,0,0,31,18,138951,612648192","1,1,0,10581,14,61635,549787840,351437568","1,0,1,17,36214,55110,109152,151489","9,4,1,3,11,80041,175787184,351539936","4,1,2,0,13,21,348785760,523449856"
L2_RQSTS:PF_MISS,"3,11,8,28,82,13,49,105","0,9,0,1,10,64,40,66","16,0,22,0,8,28,74,72","8,0,2,23,5,18,63,139","1,0,15,0,6,57,36,145","20,0,1,3,19,216,110,126"
L2_RQSTS:ALL_DEMAND_REFERENCES,"270,370,517,749,873,1530,1421,3216","261,416,545,730,872,1151,2529,3344","266,346,582,732,772,1187,2634,3045","306,360,578,763,861,1399,1762,4019","289,384,496,704,882,1508,1714,3733","348,399,565,690,897,1579,2645,3474"
L2_RQSTS:ALL_DEMAND_MISS,"83,119,15299,304,336,81784,103407,490990592","55,156,9697,291,20131,50506,483291648,618598080","62,126,196,300,301,466,527223520,480699904","63,148,195,337,32271,55107,20182,303693824","66,143,226,263,12251,65157,571260032,571338048","65,145,205,266,394,48732,383234720,290370176"
L2_RQSTS:REFERENCES,"288,397,553,756,6426,88161,41948,414453952","282,10735,564,631,10644,25538,91993,597006272","305,361,569,8803,847,31747,834966976,3378","327,360,546,776,915,46618,615167360,439423744","321,391,559,702,4564,30937,527290624,535104704","313,417,565,718,907,83166,659171072,615238144"
L2_RQSTS:MISS,"63,130,168,4415,381,117396,98521,186383312","57,196,202,21259,18156,81866,439437920,483374880","130,124,239,376,312,46726,232688,405559168","65,3557,235,5751,7393,33836,115540,219750784","75,153,201,263,410,118984,703041728,131779984","66,138,210,307,334,56995,800,43949176"
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,"4,8155,10459,21925,12158,371128,571334464,861941120","2,8130,14500,20122,22924,69378,106500,1043011392","6,8465,25,23388,25714,58077,131952,404329152","4,12,15349,22025,27563,111084,382626688,646538880","9,15,15504,13117,33562,69386,1008274496,605478848","4,21,32,48,25308,120507,395453280,746937664"
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,"10,2853,9308,37,27940,81390,121611,157","22,11,13743,23417,37,82432,436935968,700453504","18,8951,10056,21016,57275,93298,615331904,618240448","15,7399,7924,21350,30752,105929,238659,573593728","20,15,7818,9068,34018,70,966854080,667727360","16,11,19,26,21394,94051,878876416,870999488"
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,"38,91,8640,19062,16616,133059,105329,882399104","54,7508,8140,11689,29365,81461,170418,1098851584","46,89,16087,16658,41181,62632,69709,703221504","117,69,18861,21823,32806,73556,747130112,348243232","53,89,157,8122,34509,69313,615235584,744126464","56,89,175,194,258,115108,87318200,719971584"
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,"0,1,14392,28423,31666,87699,132093,30","0,8456,8157,20563,27718,38754,565199488,176658432","0,9487,7174,24253,40265,58698,131745224,835074496","0,8890,6906,21796,34618,88707,136702,175754320","0,0,3,18202,21105,87397,126038,43939320","0,0,0,0,1,18049,175803840,131821360"
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,"3,0,10519,34027,31527,126858,107646,615291392","8,0,12375,11374,29699,100174,211835,732162048","7,12,16018,25899,35892,43608,100758,483325152","3,0,7680,12053,31734,72530,164006,970995072","3,0,17286,0,26443,133751,486727872,938153920","10,0,0,0,15090,77208,483480832,217315744"
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,"1,4372,7970,17642,21279,123559,154211,43935824","1,0,17558,26329,39990,39740,123369,730104640","2,0,0,10708,38603,10271,212764,876012672","2,0,6709,25030,29034,56611,120616,659057280","1,1,15283,17831,11896,55455,615263808,611421056","0,0,0,0,14960,130600,483472416,131200832"
RUNTIME,"0.00367451,0.00268809,0.00416068,0.00358178,0.00389494,0.0101394,0.833311,2.56133","0.00382903,0.00276125,0.00331776,0.00363877,0.00410225,0.0103095,1.22675,2.61663","0.00391142,0.00323045,0.00322203,0.0036036,0.00430328,0.0102527,1.41909,2.72282","0.00401671,0.00340213,0.00321713,0.00381053,0.00430069,0.0110207,1.08517,2.66831","0.00391076,0.00364981,0.00344982,0.00389581,0.00422183,0.0103357,1.95266,2.83037","0.0039372,0.00363132,0.00409763,0.00431734,0.00487572,0.010444,2.51955,2.80638"
