Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
CYCLE_ACTIVITY:STALLS_L1D_MISS,"733910,15819648,677885,8684954,13734867,11850118,37973548,49223620","5429332,3996448,3948394,54205772,4558788,27160998,76343832,73084432","44943848,111490064,138259232,45971684,76366440,129997504,195211200,186473296","4343540,77612232,53309004,118699752,97972176,122396392,211915872,236514176","16099850,10439429,111252736,85779920,133437224,43038600,215446496,310361152","88091496,386525376,282901888,230503472,200837792,339100288,559236032,1207621760"
CYCLE_ACTIVITY:STALLS_L2_MISS,"547962,15665882,10859229,8535515,20129398,18982508,32088220,24328068","4701978,34070408,45467272,37079240,30548278,18902158,80827248,43631028","38983552,105153952,40008844,74982640,128263976,58227704,74864744,121077968","3661126,77116528,52740312,41016344,34466412,104821640,83634800,189161504","12678164,6974966,107695528,82483560,130269224,235993808,55296940,319103680","56636800,357643040,44820520,201427264,170817568,245281376,780932736,334191680"
CYCLE_ACTIVITY:STALLS_L3_MISS,"58043,15256912,20745698,16033298,19696034,25738884,22396728,49976196","2669391,32559930,43880296,35642452,29025760,17304424,40342104,25285860","32679376,100341192,126415768,34431604,94101712,34816228,167831584,128113616","1652634,75272648,101361744,422999,32427188,85854328,195650880,153279040","10011169,4449300,105128032,80088240,65490920,4126566,166690464,211968352","48296688,351520736,250295072,195003680,36887384,105372560,809511808,446441120"
RESOURCE_STALLS,"79302256,90319744,94987544,97639856,93755256,85431688,156814528,160366208","172026176,192656672,201193344,208134272,210508448,176616768,343325856,385992512","441282400,484906752,473360736,492449632,484157440,504308992,787707136,881786560","393809984,447767296,464700480,421369280,487791776,444566176,710870400,775329344","828319616,927612544,965763712,872145792,815629440,988431872,1436706688,1931105280","1964778880,2153811712,2085663104,2160127744,2023420160,2078830208,3941334272,4004791552"
L2_RQSTS:ALL_DEMAND_DATA_RD,"884665,859526,875894,864312,862009,869063,1377346,1536179","4315898,4329237,4334066,4370483,4347800,4341430,11511142,15355531","31515638,31385786,31370988,31401328,31420036,31399130,52940660,54646836","4077150,4079729,4094114,4080947,4070633,4099573,8482064,10125739","20316556,20315810,20471900,20468708,20432220,20500516,59661672,80165136","155174704,155631008,155393120,154911456,155124848,155565584,234326432,274949440"
L2_RQSTS:DEMAND_DATA_RD_HIT,"861631,845205,21485936,24693632,20362812,29933868,45582048,43546008","4223597,4266805,46460196,36908696,44255136,64077620,67745384,105043160","31149884,98608752,123813672,138470880,148313168,81560784,196316768,265042432","4011717,78658360,104968400,119918224,66992056,72172936,202483504,195203488","20188060,20250652,221225136,172984288,267175040,248678272,336353024,281052576","154693792,463402080,362995904,622925952,532966464,417293472,589789056,726989952"
L2_RQSTS:DEMAND_DATA_RD_MISS,"22844,22916,23146,23427,23176,24194,26926,29367","90039,86873,87510,86337,89827,88079,96312,98576","365311,370386,420896,378627,379101,380508,379943,382043","66130,67775,66627,66294,70764,66658,55932,58525","129942,131397,128223,129136,135362,128379,138383,166416","479687,426223,436312,440520,442920,457781,506329,500176"
L2_RQSTS:ALL_RFO,"93839,93830,94012,93742,93829,93816,95741,97035","278890,280409,280655,278776,279694,279337,313593,334373","1100842,1096619,1092846,1099995,1097599,1096268,1592955,1532225","239759,241884,239834,239287,239607,240418,241804,239170","418077,423523,427412,425425,428372,424985,625993,732466","1680695,1692682,1678940,1697434,1706471,1681612,3697717,4137355"
L2_RQSTS:RFO_HIT,"91840,91815,91875,91583,91727,91436,93241,94547","272739,274490,274215,272459,273635,272974,306956,326217","1077508,1074622,1069959,1076832,1074395,1071626,1569047,1503612","218219,219401,218071,217517,217459,217958,229246,232263","407092,413137,415676,415072,417287,414393,606254,715598","1652050,1661630,1650911,1669560,1679491,1654099,3657228,4096006"
L2_RQSTS:RFO_MISS,"1916,15173333,2301,23920932,13070585,18215964,26606380,42145208","6069,6044,42490312,32833476,53689848,60160928,132722856,75445328","22582,69189520,94938144,73675824,59921428,137273248,233975072,114435160","21342,74913448,21667,116242088,63116340,153452608,237127040,185623264","9791,149986464,101102824,230381472,186387696,229756544,219737344,237425952","29600,312935264,424594304,480124992,259276576,268426192,277830912,595402560"
