Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
L2_RQSTS:ALL_CODE_RD,"94088,126410,129343,126049,127867,140947,130604,143277","276571,338708,328169,305419,311719,369600,340395,329850","1138704,1099729,1065471,925468,888617,987325,930945,962736","95818,125804,123917,123019,126461,145165,144330,166922","290485,327565,326058,308089,321558,337420,341956,365069","1111489,1117308,1004434,914691,896599,946799,949253,953216"
L2_RQSTS:CODE_RD_HIT,"7326,32891,44382,47792,57270,81234,78638,83259","6092,43000,56506,52008,84091,103722,93401,99773","12457,81216,100630,94200,101603,212041,127920,162423","7177,33081,39242,45075,57862,89043,73497,85387","6078,40887,50565,52218,69579,96245,114907,126602","12084,80287,90603,91562,99167,128808,188314,172224"
L2_RQSTS:CODE_RD_MISS,"87629,93248,85243,77432,67841,58531,59330,57526","268394,294907,274069,254622,238791,254916,247457,250741","1137151,1061320,958569,826566,776092,757446,763056,811416","87976,93588,84601,77984,68848,56171,66077,63926","283227,286633,276892,257001,252879,243753,242537,247877","1102841,1039040,910437,822203,803679,827599,830437,841865"
L2_RQSTS:ALL_PF,"52294472,57500120,53076132,38303400,16521896,40000964,132928280,67853496","372353760,237703584,266321440,231160528,204308672,178206144,247012912,158559008","3107430656,2624159232,1944198400,1591271168,1361219200,1219957888,1089072384,622326144","52030724,35800604,34637184,41392288,34233624,55706348,13604221,45915460","364351296,343075360,190111632,219451936,225327536,118141928,140068400,254180048","3104571904,2633800192,1938664704,1057258176,1355569024,588548544,611343040,542074624"
L2_RQSTS:PF_HIT,"39543224,24888084,23472910,15279085,34698180,53686100,65280812,37914776","279996672,276629024,207826928,96114552,151402896,154861232,234907824,117497104","2182476032,2043412096,878564032,716384704,592064832,1023348928,1115340672,443157952","39781852,44581192,38126420,32791526,44037048,36944488,99457616,101796656","277490976,273781344,120386280,105067432,182272224,61727968,194831696,175759808","2133420416,1205539072,1538984064,1257091712,1067076992,764095616,424290432,982827200"
L2_RQSTS:PF_MISS,"12363675,11030974,6585996,4568462,3831057,3009933,3320883,3212584","92085040,78534232,61236940,49773608,40851180,26049728,27784422,25180940","929138688,645786304,452483680,361186016,304072288,226448688,202454720,205007360","12233215,10871506,6762270,4618259,3922538,3071945,3087685,3116669","86885120,77356232,65347732,48926296,41097260,26092072,25373354,27927232","971510592,584184704,447745216,342866944,314995168,195017696,219339088,234830976"
L2_RQSTS:ALL_DEMAND_REFERENCES,"32565862,19056770,15414899,13768475,12681725,10902365,10900882,10999040","195739232,98122656,78242000,69948808,61595784,48490988,48336608,49888308","1260625536,631872384,464768768,400723296,330559968,244277920,251688352,250863056","33191990,18908654,15245795,14030203,12974918,11033730,11108253,10985291","195523296,100484672,76773344,70150840,61782272,48840072,49397600,49734976","1274494976,619391488,461774400,408432320,340339168,249475456,250684720,247418032"
L2_RQSTS:ALL_DEMAND_MISS,"16646544,4680082,6640060,1771930,20104694,32428340,6139675,27464380","114959632,163681824,127291584,113413416,19555780,19847660,54138228,52013400","586410880,220751328,107041912,88676616,614290624,76916632,136218032,889918272","16825048,9143610,23161108,21081120,10750094,32614108,1778107,95183952","117457392,167660448,20092220,17763008,127813928,11199933,19969948,63847160","621317504,1213651200,125183424,722276224,67414072,79541744,856392576,504061280"
L2_RQSTS:REFERENCES,"84774024,54960840,41095916,37998488,29272070,45035260,110551440,85946224","567721664,337684352,256563536,284347424,181999856,151307312,214748304,183781888","4369244672,3207671552,2360322560,1947336320,1661022208,1457599744,1326688384,1266633344","85195760,59121044,49928312,42571412,34002420,63189832,74043560,111085104","559918016,433892096,262506976,219765456,187696656,151592096,248799232,208483232","4378893312,2408790784,2351657984,1461693184,1661678848,823892096,854622016,863056768"
L2_RQSTS:MISS,"29102692,38066332,17648436,21538334,5594054,32583680,63331156,24386326","206927328,117502208,181346464,150757760,135318848,50369448,187787232,187069392","1513328128,867029888,559693184,441043872,374130784,321367360,811355392,349077728","29058940,20034782,24814756,10917401,14654701,25364536,23885204,4861026","204301856,238821120,85437128,157782208,164296688,47664696,123488304,190829872","1592500480,1741192960,568502016,1018158272,892708544,287855168,761713728,1002496704"
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,"16035867,4223715,6048134,25798664,24803348,27362426,36344904,5418377","114199888,43846516,125663408,109692568,101214000,105315728,54595136,94576272","634415744,1238265472,127044848,91975120,626547968,750741888,65257292,644436288","16306622,8776051,10179511,15929819,33805320,47742796,84132448,94281616","114820864,46758568,19393668,20756622,13807166,34422508,9898197,201443952","642159808,249860480,884888704,726053248,87718952,54975392,768360384,795949376"
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,"767039,22872268,9669837,21013164,855804,30080820,26045822,23887764","4397457,4468153,104280984,100918752,99565752,12167657,149431904,226559312","26688356,1050657664,14148168,642083136,573809408,33116084,53593592,11822856","911178,5488605,22069364,24473516,14088083,30203434,72390120,76025912","3727200,136853248,3901243,12411662,3696919,115771416,49283692,168177840","31777408,17501580,775088768,643392384,17970464,429254432,717010688,758555968"
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,"86887,22460278,29627978,4780124,9327848,40484420,112986256,83609416","285985,294606,106857296,98321368,16013440,115188608,248561,51330912","1160529,1011010,943782,629009984,568965120,18541342,831336512,507107136","87668,93301,8907779,4491072,28654550,34228888,17913892,20982858","280760,133384744,113416128,254770,250580,241082,77494432,116646376","1098592,1023115776,761291648,630071360,14023693,419556384,515523520,469628096"
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,"8513210,28851084,33092102,6782625,16476014,46466196,1164396,40757424","67456784,56486024,144675760,131107024,27696244,114757248,63016120,169792912","760798080,1439950080,1056975360,277810496,240267776,169306608,902723264,161528976","8214513,11080789,24896770,21566692,34665476,21766038,89452112,46230136","64962092,181143984,52506292,43491444,27298604,134193256,110689360,130451712","721332352,428113760,1051520192,254959536,756349248,163478528,202171360,616676352"
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,"904485,25719438,31809724,26652266,24572814,24817146,20067816,66270612","4765828,137011168,110180120,103373624,101175248,46365820,41848780,79934808","39600568,35050168,24366402,23093110,587867392,717663680,68358864,21805850","910842,1795649,22565262,14590795,34275944,21821802,63453748,62400256","3051510,5730991,5947119,10096074,105742496,115010472,168979648,154017584","43943064,1047473664,785677696,28340848,31454906,17268128,86087776,77968160"
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,"2351579,22031828,5194831,554648,9736922,31354374,42347284,75385040","14710414,139104480,108356312,102597656,100069424,94257120,158327056,147603152","122554176,94809088,44657244,656348288,594811584,54058264,479262112,548842240","2363288,23420728,17420836,9394106,9360989,37180896,57336888,36963448","15972741,141868400,119083648,9391382,13441187,35115960,50621464,61480536","147545520,1084223104,803671808,35372232,586142272,448541024,755984896,146616208"
RUNTIME,"5.78539,3.84635,5.08468,2.86322,2.65176,2.8986,6.45418,7.78878","35.4563,20.4923,16.9924,15.5463,15.3109,20.8943,22.2052,22.6935","281.952,154.22,121.281,100.897,90.589,119.774,108.596,105.817","5.13937,3.83075,3.13973,2.68545,3.98709,4.06911,6.58659,7.57358","34.6098,20.0464,17.884,15.6788,20.4575,17.3267,23.2077,24.1588","276.156,150.138,117.715,102.952,92.1065,106.438,114.076,118.791"
